the_geom,OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
POINT (-122.411757211863 37.752591942946),25049,24th St&Harrison St SE-FS/BZ,24STHAR1,24STHARR,3474,37.752586999999998,-122.411744,0,HARRISON ST,24TH ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,655405,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.402150213155 37.778918945486),23753,Harrison St&5th St W-FS/BZ,HARR 5S1,HARR 5ST,4969,37.778914,-122.402137,0,5TH ST,HARRISON ST,FS,W,BZ,0,10/29/2017 05:39:39 PM +0000,653406,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.466051222452 37.777203941423),22939,Balboa St&8TH Ave NE-NS/PS,BBOA 8A0,BBOA 8AV,3036,37.777198999999996,-122.466038,0,8TH AVE,BALBOA ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,651737,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.494212226811 37.775795939131),22915,Balboa St&34TH Ave SW-NS/SB,BBOA34A1,BBOA34AV,3059,37.775790999999998,-122.49419899999999,0,34TH AVE,BALBOA ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,651694,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.457990218081 37.753684939207),25423,117 Warren Dr N-MB/SB,WARNH111,WARNH117,6907,37.753679999999996,-122.457977,0,,WARREN DR,MB,N,,0,10/29/2017 05:39:39 PM +0000,656108,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.411632216764 37.796382946292),24180,Pacific Ave&Mason St NE-NS/SB,PACFMAS1,PACFMASN,5847,37.796377999999997,-122.411619,0,MASON ST,PACIFIC AVE,NS,NE,,0,10/29/2017 05:39:39 PM +0000,654188,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.438701220208 37.796744944396),25965,Union St&Pierce St NE-NS/BZ,UNINPIE0,UNINPIER,6777,37.79674,-122.438688,0,PIERCE ST,UNION ST,NS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,657251,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.379554204594 37.73417894345),26015,Middle Point Rd&Innes Ave NW-NS/PS,MDPTINE0,MDPTINES,5500,37.734173999999996,-122.379541,0,INNES AVE,MIDDLE POINT RD,NS,NW,,0,10/29/2017 05:39:39 PM +0000,657332,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.417853217011 37.792874946188),24102,Hyde St&Clay St NW-NS/BZ,HYDECLA0,HYDECLAY,5068,37.792870000000001,-122.41784,0,CLAY ST,HYDE ST,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,653618,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.429180216335 37.769503942684),23429,Church St&Duboce Ave NW-NS/BZ,CHURDUB0,CHURDUBO,4005,37.769498999999996,-122.42916700000001,0,DUBOCE AVE,CHURCH ST,NS,NW,SI,0,10/29/2017 05:39:39 PM +0000,652526,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.440106213401 37.735009939189),23236,Bosworth St&Elk St NW-FS/SB,BOSWELK1,BOSWELK,3697,37.735005000000001,-122.44009299999999,0,ELK ST,BOSWORTH ST,FS,NW,,1,10/29/2017 05:39:39 PM +0000,652198,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.485152226638 37.787540940731),25050,25th Ave&El Camino Del Mar SE-NS/PS,25AVECD1,25AVECDM,3497,37.787535999999996,-122.485139,0,LINCOLN BLVD,EL CAMINO DEL MAR,NS,SE,,0,10/29/2017 05:39:39 PM +0000,655406,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.449583216235 37.745934939539),25667,Mcateer High School S-MB/SB,PORTMSC1,PORTMSCH,6115,37.745930000000001,-122.44956999999999,0,TWIN PEAK BLVD,PORTOLA DR,MD,S,FL,0,10/29/2017 05:39:39 PM +0000,656499,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.404954207894 37.727998941165),26216,Girard ST&Burrows ST MB-SW/BZ,GIRDBURR,,7838,37.727993999999995,-122.40494099999999,,BACON ST,GIRARD ST,,,,,10/29/2017 05:39:39 PM +0000,657663,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.446669218864 37.769014941797),23229,Ashbury St&Waller St SE-NS/PS,ASHBWAL1,ASHBWALL,3666,37.769010000000002,-122.44665599999999,0,FREDERICK ST,ASHBURY ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,652188,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.409759209799 37.73979594202),25457,Cortland Ave&Bradford St N-MB/PS,CORTBRF1,CORTBRFD,4147,37.739790999999997,-122.409746,0,BRADFORD ST,CORTLAND AVE,MB,N,,0,10/29/2017 05:39:39 PM +0000,656550,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.428470217851 37.786651944459),24855,Sutter St&Laguna St SW-NS/BZ,SUTTLGN1,SUTTLGNA,6600,37.786646999999995,-122.42845699999999,0,LAGUNA ST,SUTTER ST,NS,SW,BZ,1,10/29/2017 05:39:39 PM +0000,655073,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.414984215446 37.786560945812),23257,Geary St&Leavenworth St NW-FS/BB,GEARLEA0,GEARLEAV,4303,37.786555999999997,-122.41497099999999,0,LEAVENWORTH ST,GEARY ST,NS,NE,BZ,1,10/29/2017 05:39:39 PM +0000,652619,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.493412227033 37.779578939158),25877,Geary Blvd&33RD Ave SW-NS/BZ,GEAR33A1,GEAR33AV,4279,37.779573999999997,-122.493399,0,33RD AVE,GEARY BLVD,NS,SW,BZ,1,10/29/2017 05:39:39 PM +0000,656911,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.464195223086 37.780880941592),22953,6th Ave&Geary Blvd SE-NS/BZ,6AVGEA1,6AVGEAR,3184,37.780875999999999,-122.46418199999999,0,GEARY BLVD,6TH AVE,NS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,651760,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.413946211984 37.752466942577),22806,24th St&Folsom St SE-FS/BZ,24STFOL1,24STFOLS,3470,37.752462000000001,-122.413933,0,FOLSOM ST,24TH ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,651986,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.4759352183 37.727021936273),25790,Winston Dr&20th Ave NE-NS/BZ,WINS20A0,WINS20AV,6950,37.727016999999996,-122.475922,0,20TH AVE,WINSTON DR,NS,NE,,0,10/29/2017 05:39:39 PM +0000,656751,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.49461022176 37.733734934935),25364,Sloat Blvd&37th Ave SW-NS/SB,SLOA37A1,SLOA37AV,6444,37.733730000000001,-122.494597,0,37TH AVE,SLOAT BLVD,NS,SW,,0,10/29/2017 05:39:39 PM +0000,655977,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.409604216243 37.793830946742),25767,Clay St&Powell St SW-NS/BZ,CLAYPOW1,CLAYPOWL,4027,37.793825999999996,-122.40959100000001,0,CODMAN PL,CLAY ST,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,657101,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.397483204317 37.711194940114),24942,Blanken  Ave&Nueva  AveSW-NS/SB,BLKNNUV0,BLKNNUVA,7009,37.711189999999995,-122.39747,0,NUEVA AVE,BLANKEN AVE,NS,NW,,0,10/29/2017 05:39:39 PM +0000,655607,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.476000223657 37.776630940641),25897,Balboa St&17TH Ave SW-NS/PS,BBOA17A1,BBOA17AV,3044,37.776626,-122.475987,0,17TH AVE,BALBOA ST,NS,SW,,1,10/29/2017 05:39:39 PM +0000,657134,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.46480322302 37.783004941642),25374,Clement St&6TH Ave NW-FS/BZ,CLMT 6A0,CLMT 6AV,4042,37.783000000000001,-122.46478999999999,0,6TH AVE,CLEMENT ST,FS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,655994,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.471871218335 37.731242936934),25283,Junipero Serra Blvd&Ocean Ave NW-NS/SB,J.S.OCE0,J.S.OCEN,5139,37.731237999999998,-122.471858,0,OCEAN AVE,JUNIPERO SERRA BLVD,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,656225,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.417370215594 37.783277945365),23633,Eddy St&Larkin St SE-FS/BZ,EDDYLARK,EDDYLARK,4482,37.783273000000001,-122.417357,0,LARKIN ST,EDDY ST,FS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,652936,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.407093213537 37.772334944451),23018,Bryant St&8TH St S-NS/BZ,BRYT 8S0,BRYT 8ST,3727,37.772329999999997,-122.40708000000001,0,8TH ST,BRYANT ST,NS,S,BZ,0,10/29/2017 05:39:39 PM +0000,652259,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.443080219828 37.784893943295),25002,Sutter St&Baker St NE-NS/BZ,SUTTBAK0,SUTTBAKR,6585,37.784889,-122.443067,0,BAKER ST,SUTTER ST,NS,NE,BZ,1,10/29/2017 05:39:39 PM +0000,655333,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.466832223596 37.784796941946),24771,California St&8TH Ave NW-FS/BZ,CALI 8A0,,7160,37.784791999999996,-122.466819,0,8TH AVE,CALIFORNIA ST,,NW,,0,10/29/2017 05:39:39 PM +0000,654942,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.417703216216 37.783357944755),25470,Eddy St&Larkin St NW-FS/BZ,EDDYLAR0,EDDYLARK,4481,37.783352999999998,-122.41768999999999,0,LARKIN ST,EDDY ST,FS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,656572,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.41046321365 37.769674944735),23417,Bryant St&Division St E-FS/BZ,BRYTDIV1,BRYTDIVN,3754,37.769669999999998,-122.41045,0,DIVISION ST,BRYANT ST,FS,E,BZ,0,10/29/2017 05:39:39 PM +0000,652507,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.435673214157 37.741854940359),23325,Diamond Heights Blvd&Diamond St N,DHTSDIA1,DHTSDIAM,4363,37.741849999999999,-122.43566,0,DIAMOND ST,DIAMOND HEIGHTS BLVD,FS,N,FL,0,10/29/2017 05:39:39 PM +0000,652744,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.406613210857 37.757194943277),25614,Potrero Ave&22nd St NE-FS/BZ,POTR22S1,POTR22ST,6035,37.757190000000001,-122.40660000000001,0,22ND ST,POTRERO AVE,FS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,656416,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.444811221751 37.801545944751),22922,Broderick St&Bay St SE-NS/SB,BDRKBAY0,BDRKBAY,3072,37.801541,-122.44479799999999,0,BAY ST,BRODERICK ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,651712,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.446705213419 37.720733937734),24461,Geneva Ave&San Jose Ave S-MB/BZ,GNVASJSW,GNVAS.J.,4898,37.720728999999999,-122.446692,0,SAN JOSE AVE,GENEVA AVE,NS,SW,,0,10/29/2017 05:39:39 PM +0000,654786,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.523463237261 37.83166494115),23786,Field Rd&Youth Hostel S-MI/SB,FILDYHO0,FILDYHOS,4602,37.831659999999999,-122.52345,0,BUNKER RD,FIELD RD,MI,S,,0,10/29/2017 05:39:39 PM +0000,653101,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.434127219308 37.789865944467),25023,Sacramento St&Fillmore St NW-FS/BZ,SACOFIL0,SACOFILL,6295,37.789860999999995,-122.43411399999999,0,FILLMORE ST,SACRAMENTO ST,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,655370,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.435935214097 37.74626094086),23334,Diamond St&27TH St SW-FS/PS,DIAM27S0,DIAM27ST,4377,37.746255999999995,-122.43592200000001,0,27TH ST,DIAMOND ST,FS,SW,,0,10/29/2017 05:39:39 PM +0000,652753,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.452238216973 37.745627939661),25135,Woodside Ave&Portola Dr W-NS/PS,WDSDPOR0,WDSDPORT,6938,37.745622999999995,-122.452225,0,PORTOLA DR,WOODSIDE AVE,NS,W,FL,0,10/29/2017 05:39:39 PM +0000,655962,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.455274216677 37.74310293891),25665,Portola Dr&Laguna Honda Blvd N-NS,PORTLGH0,PORTLGHN,6113,37.743097999999996,-122.45526100000001,0,LAGUNA HONDA BLVD,PORTOLA DR,NS,N,,0,10/29/2017 05:39:39 PM +0000,656497,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.461169221721 37.781049941602),25815,Geary Blvd&3RD Ave SW-NS/BZ,GEAR 3A1,GEAR 3AV,4256,37.781044999999999,-122.461156,0,3RD AVE,GEARY BLVD,NS,SW,BZ,1,10/29/2017 05:39:39 PM +0000,656806,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.414610214873 37.77850294497),22477,8th St & Market St S-FS/BZ,8STMRK0,8STMRKT,3209,37.778497999999999,-122.414597,0,MARKET ST,8TH ST,FS,S,BZ,1,10/29/2017 05:39:39 PM +0000,651812,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.458819221507 37.781871942268),26292,Arguello Blvd & Geary Blvd W/MB-BZ,ARGUGEAR,,7839,37.781866999999998,-122.458806,,GEARY BLVD,ARGUELLO BLVD,,,,,10/29/2017 05:39:39 PM +0000,657792,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.495373223583 37.745854936555),24724,Rivera St&37th Ave SW-NS,RVRA37A1,RVRA37AV,6245,37.745849999999997,-122.49536000000001,0,37TH AVE,RIVERA ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,655260,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.450691216135 37.744485939454),24710,100 O'Shaughnessy Blvd NE-MB/SB,OSHA 101,OSHA 100,5829,37.744481,-122.450678,0,,O SHAUGHNESSY BLVD,MB,NE,,0,10/29/2017 05:39:39 PM +0000,655230,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.482706225047 37.780082939557),23272,Geary Blvd&23RD Ave SW-NS/BZ,GEAR23A1,GEAR23AV,4268,37.780077999999996,-122.482693,0,23RD AVE,GEARY BLVD,NS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,652644,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.398531214621 37.792488947453),24949,Pine St&Front St NE-NS/SB,PINEFRN0,PINEFRNT,5943,37.792484000000002,-122.398518,0,FRONT ST,PINE ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,655618,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.50804522654 37.760371936251),26177,Judah St&48th Ave NE-NS/SB,JUDALAPL,,7631,37.760366999999995,-122.508032,0,48TH AVE,JUDAH ST,,,,0,10/29/2017 05:39:39 PM +0000,657608,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.428261211955 37.737756940121),26237,Miguel ST&Laidley ST E-MI/SB,MIGLLAI1,,7868,37.737752,-122.428248,,CHENERY ST,MIGUEL ST,,,,,10/29/2017 05:39:39 PM +0000,657686,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.44743821337 37.721813937636),24240,METRO TERMINAL-NS/SI,MTROTER0,MTROTERM,5418,37.721809,-122.447425,0,,I-280 N ON RAMP,NS,,SI,0,10/29/2017 05:39:39 PM +0000,653928,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.434687213794 37.73826693968),23549,Diamond St&Arbor St W-MI/PS,DIAMARB0,DIAMARBR,4383,37.738261999999999,-122.434674,0,ARBOR ST,DIAMOND ST,MI,W,FL,0,10/29/2017 05:39:39 PM +0000,652810,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.43115321604 37.765693942984),25407,Market St&Sanchez St S-NS/PS,MRKTSNC1,MRKTSNCZ,5691,37.765689000000002,-122.43114,0,SANCHEZ ST,MARKET ST,NS,S,,0,10/29/2017 05:39:39 PM +0000,656074,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.413932209788 37.733274941415),26170,Alemany Blvd&Folsom St NW-FS/BZ,ALEMFOLS,,7626,37.733269999999997,-122.41391899999999,0,FOLSOM ST,ALEMANY BLVD,FS,,BZ,0,10/29/2017 05:39:39 PM +0000,657599,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.443303221659 37.802854944323),25234,North Point St&Divisadero St NE-NS/SB,N PTDIV1,N PTDIVI,5457,37.802849999999999,-122.44328999999999,0,DIVISADERO ST,NORTH POINT ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,655857,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.416856215284 37.780386944449),25911,Larkin St&Mcallister St SE-NS/BZ,LARKMCAL,,7287,37.780381999999996,-122.416843,,MCALLISTER ST,LARKIN ST,,,,,10/29/2017 05:39:39 PM +0000,657157,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.421781215605 37.773273944179),25795,Market St&Gough St N-NS/SI,MRKTGOU0,MRKTGOUG,5672,37.773268999999999,-122.421768,0,GOUGH ST,MARKET ST,NS,N,SI,0,10/29/2017 05:39:39 PM +0000,656768,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.466995215497 37.714346935475),24515,Randolph St&Arch St NE-NS/PS,RNDOARC1,RNDOARCH,6172,37.714341999999995,-122.466982,0,ARCH ST,RANDOLPH ST,NS,NE,,1,10/29/2017 05:39:39 PM +0000,654887,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.413453215865 37.787814945658),24342,Jones St&Post St NW-NS/BZ,JONEPOS0,JONEPOST,5186,37.78781,-122.41343999999999,0,POST ST,JONES ST,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,654511,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.424333211452 37.739389940852),24459,San Jose Ave&Randall St W-FS/SI,S.J.RAN2,S.J.RAND,6280,37.739384999999999,-122.42431999999999,0,RANDALL ST,SAN JOSE AVE,FS,W,SI,0,10/29/2017 05:39:39 PM +0000,654783,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.466913214595 37.711634935731),23028,Alemany Blvd&Arch St NE-NS,ALEMARC0,ALEMARCH,3621,37.71163,-122.46690000000001,0,ARCH ST,ALEMANY BLVD,NS,NE,FL,0,10/29/2017 05:39:39 PM +0000,652273,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.465993222372 37.773482940727),26099,8th Ave&Fulton St NW-NS/BZ,8AVFUL0,8AVFULT,3202,37.773477999999997,-122.46598,0,FULTON ST,8TH AVE,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,657477,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.409203211094 37.754314942979),23232,Bryant St&23RD St SE-NS/BZ,BRYT23S1,BRYT23ST,3744,37.754309999999997,-122.40919,0,23RD ST,BRYANT ST,NS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,652191,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.43730721573 37.760706941782),23006,18th St&Diamond St SW-NS/BZ,18STDIA0,18STDIAM,3329,37.760701999999995,-122.43729399999999,0,DIAMOND ST,18TH ST,NS,SW,BZ,1,10/29/2017 05:39:39 PM +0000,652242,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.470861223985 37.784590940894),23096,California St&12TH Ave NE-NS/BZ,CALI12A0,CALI12AV,3831,37.784585999999997,-122.470848,0,12TH AVE,CALIFORNIA ST,NS,NE,BZ,0,10/29/2017 05:39:39 PM +0000,652367,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.41161921423 37.776137945071),26192,8th St&Howard St S-FS/BZ,8STHWRD,8STHWRD,7677,37.776133000000002,-122.41160600000001,,,8 TH ST,FS,S,BZ,,10/29/2017 05:39:39 PM +0000,657628,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.505725226058 37.753038935775),25499,Noriega St&46th Ave NW-FS/BZ,NORI46A0,NORI46AV,5761,37.753034,-122.505712,0,46TH AVE,NORIEGA ST,FS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,656620,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.426667212157 37.742815941312),24309,Church St&Day St SW-FS/SI,CHURDAY0,CHURDAY,4004,37.742810999999996,-122.426654,0,DAY ST,CHURCH ST,FS,SW,SI,0,10/29/2017 05:39:39 PM +0000,654471,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.442372212438 37.725881938711),25293,San Jose Ave&Santa Ynez Ave N-NS/SI,S.J.SYN0,S.J.SYNZ,6287,37.725876999999997,-122.442359,0,SANTA YNEZ AVE,SAN JOSE AVE,NS,N,SI,0,10/29/2017 05:39:39 PM +0000,656247,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.495797225012 37.762625937216),25732,Sunset Blvd&Irving St SE-NS/SB,SUNSIRV1,SUNSIRVG,6527,37.762620999999996,-122.495784,0,IRVING ST,SUNSET BLVD,NS,SE,,0,10/29/2017 05:39:39 PM +0000,657022,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.425815209396 37.719196938875),24798,Dublin St&La Grande Ave SE-NS/BZ,DBLNLAGR,DBLNLAGR,913,37.719192,-122.425802,0,PERSIA AVE,DUBLIN ST,NS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,654978,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.401855210257 37.756174944333),25099,1076 Rhode Island St W-MB/AB,R IS1070,R IS1076,6186,37.756169999999997,-122.401842,0,,RHODE ISLAND ST,MB,W,AB,0,10/29/2017 05:39:39 PM +0000,655901,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
